"","run","otu1","otu2","sig.residCor"
"46386","run5","ITSall_OTUd_517","ITSall_OTUd_92",0.144765151537397
"46387","run5","ITSall_OTUd_517","ITSall_OTUd_65",0.118125565568398
"46388","run5","ITSall_OTUd_517","ITSall_OTUd_292",0.188480041317703
"46389","run5","ITSall_OTUd_517","ITSall_OTUd_308",0.217692043783744
"46390","run5","ITSall_OTUd_517","ITSall_OTUd_340",0.357820099854846
"46391","run5","ITSall_OTUd_517","ITSall_OTUd_341",0.336493821804633
"46392","run5","ITSall_OTUd_517","ITSall_OTUd_349",0.313206722684936
"46394","run5","ITSall_OTUd_517","ITSall_OTUd_206",0.29330097858413
"46395","run5","ITSall_OTUd_517","ITSall_OTUd_217",0.204044171870237
"46396","run5","ITSall_OTUd_517","ITSall_OTUd_221",0.173491241182495
"46397","run5","ITSall_OTUd_517","ITSall_OTUd_188",0.0870191669406105
"46398","run5","ITSall_OTUd_517","ITSall_OTUd_254",0.215709521958371
"46399","run5","ITSall_OTUd_517","ITSall_OTUd_222",0.112759034870721
"46400","run5","ITSall_OTUd_517","ITSall_OTUd_1055",0.441994331561362
"46401","run5","ITSall_OTUd_517","ITSall_OTUd_769",0.454509414392672
"46402","run5","ITSall_OTUd_517","ITSall_OTUd_721",0.314652521716308
"46403","run5","ITSall_OTUd_517","ITSall_OTUd_872",0.510043718529008
"46404","run5","ITSall_OTUd_517","ITSall_OTUd_4405",0.213851488614769
"46405","run5","ITSall_OTUd_361","ITSall_OTUd_419",0.11640304464977
"46407","run5","ITSall_OTUd_361","ITSall_OTUd_557",0.184327905848267
"46410","run5","ITSall_OTUd_361","ITSall_OTUd_533",0.163193682433778
"46416","run5","ITSall_OTUd_361","ITSall_OTUd_168",0.0911683712722405
"46425","run5","ITSall_OTUd_361","ITSall_OTUd_85",0.123381940178472
"46427","run5","ITSall_OTUd_361","ITSall_OTUd_92",0.0535416961070138
"46430","run5","ITSall_OTUd_361","ITSall_OTUd_308",0.0684145554422675
"46431","run5","ITSall_OTUd_361","ITSall_OTUd_340",0.113546572764002
"46432","run5","ITSall_OTUd_361","ITSall_OTUd_341",0.116195114389359
"46433","run5","ITSall_OTUd_361","ITSall_OTUd_349",0.099414269632195
"46435","run5","ITSall_OTUd_361","ITSall_OTUd_206",0.0877220205114501
"46436","run5","ITSall_OTUd_361","ITSall_OTUd_217",0.08469214838475
"46441","run5","ITSall_OTUd_361","ITSall_OTUd_1055",0.194533740683701
"46442","run5","ITSall_OTUd_361","ITSall_OTUd_769",0.183843685956364
"46443","run5","ITSall_OTUd_361","ITSall_OTUd_721",0.113056073873302
"46444","run5","ITSall_OTUd_361","ITSall_OTUd_872",0.209855745892932
"46447","run5","ITSall_OTUd_419","ITSall_OTUd_557",0.381668850966134
"46448","run5","ITSall_OTUd_419","ITSall_OTUd_526",0.10768263191726
"46450","run5","ITSall_OTUd_419","ITSall_OTUd_533",0.404956585243108
"46451","run5","ITSall_OTUd_419","ITSall_OTUd_596",0.115838045421965
"46453","run5","ITSall_OTUd_419","ITSall_OTUd_118",0.0883625481854626
"46456","run5","ITSall_OTUd_419","ITSall_OTUd_168",0.230273847769294
"46457","run5","ITSall_OTUd_419","ITSall_OTUd_146",0.139987710253539
"46463","run5","ITSall_OTUd_419","ITSall_OTUd_80",0.0714978809432009
"46465","run5","ITSall_OTUd_419","ITSall_OTUd_85",0.234926810319105
"46467","run5","ITSall_OTUd_419","ITSall_OTUd_92",0.105994351642053
"46470","run5","ITSall_OTUd_419","ITSall_OTUd_308",0.12936619457206
"46471","run5","ITSall_OTUd_419","ITSall_OTUd_340",0.242804921854709
"46472","run5","ITSall_OTUd_419","ITSall_OTUd_341",0.269160692281729
"46473","run5","ITSall_OTUd_419","ITSall_OTUd_349",0.185527835445292
"46475","run5","ITSall_OTUd_419","ITSall_OTUd_206",0.187600817084009
"46476","run5","ITSall_OTUd_419","ITSall_OTUd_217",0.191629470077569
"46477","run5","ITSall_OTUd_419","ITSall_OTUd_221",0.17245642397881
"46478","run5","ITSall_OTUd_419","ITSall_OTUd_188",0.121089268822283
"46481","run5","ITSall_OTUd_419","ITSall_OTUd_1055",0.459978459271882
"46482","run5","ITSall_OTUd_419","ITSall_OTUd_769",0.40723004170832
"46483","run5","ITSall_OTUd_419","ITSall_OTUd_721",0.23914357932844
"46484","run5","ITSall_OTUd_419","ITSall_OTUd_872",0.465486217027156
"46487","run5","ITSall_OTUd_663","ITSall_OTUd_526",0.0791005724502719
"46491","run5","ITSall_OTUd_663","ITSall_OTUd_571",0.0829610594244638
"46492","run5","ITSall_OTUd_663","ITSall_OTUd_118",0.0801261848636102
"46494","run5","ITSall_OTUd_663","ITSall_OTUd_165",0.120392543036533
"46501","run5","ITSall_OTUd_663","ITSall_OTUd_9",0.142785756177672
"46503","run5","ITSall_OTUd_663","ITSall_OTUd_83",0.0782027490297727
"46507","run5","ITSall_OTUd_663","ITSall_OTUd_65",0.0737795090829784
"46508","run5","ITSall_OTUd_663","ITSall_OTUd_292",0.081458381964763
"46514","run5","ITSall_OTUd_663","ITSall_OTUd_206",0.0954784548619821
"46518","run5","ITSall_OTUd_663","ITSall_OTUd_254",0.104499343007485
"46524","run5","ITSall_OTUd_663","ITSall_OTUd_4405",0.166266139604636
"46525","run5","ITSall_OTUd_557","ITSall_OTUd_526",0.26634725502479
"46527","run5","ITSall_OTUd_557","ITSall_OTUd_533",0.463242375740215
"46528","run5","ITSall_OTUd_557","ITSall_OTUd_596",0.183035541373101
"46530","run5","ITSall_OTUd_557","ITSall_OTUd_118",0.229517633789933
"46532","run5","ITSall_OTUd_557","ITSall_OTUd_165",0.222084115315979
"46533","run5","ITSall_OTUd_557","ITSall_OTUd_168",0.277963405165261
"46534","run5","ITSall_OTUd_557","ITSall_OTUd_146",0.136367662590035
"46541","run5","ITSall_OTUd_557","ITSall_OTUd_83",0.246220623993982
"46542","run5","ITSall_OTUd_557","ITSall_OTUd_85",0.441119924865658
"46544","run5","ITSall_OTUd_557","ITSall_OTUd_92",0.186874983436605
"46545","run5","ITSall_OTUd_557","ITSall_OTUd_65",0.123265057062073
"46546","run5","ITSall_OTUd_557","ITSall_OTUd_292",0.213676707320349
"46547","run5","ITSall_OTUd_557","ITSall_OTUd_308",0.271737253330949
"46548","run5","ITSall_OTUd_557","ITSall_OTUd_340",0.460732329923952
"46549","run5","ITSall_OTUd_557","ITSall_OTUd_341",0.442155410694411
"46550","run5","ITSall_OTUd_557","ITSall_OTUd_349",0.375024405228814
"46552","run5","ITSall_OTUd_557","ITSall_OTUd_206",0.367050116096744
"46553","run5","ITSall_OTUd_557","ITSall_OTUd_217",0.278346760723687
"46554","run5","ITSall_OTUd_557","ITSall_OTUd_221",0.241850618307717
"46555","run5","ITSall_OTUd_557","ITSall_OTUd_188",0.136143200134624
"46556","run5","ITSall_OTUd_557","ITSall_OTUd_254",0.236545782436162
"46558","run5","ITSall_OTUd_557","ITSall_OTUd_1055",0.618242502153062
"46559","run5","ITSall_OTUd_557","ITSall_OTUd_769",0.607688832049681
"46560","run5","ITSall_OTUd_557","ITSall_OTUd_721",0.407070178685098
"46561","run5","ITSall_OTUd_557","ITSall_OTUd_872",0.680150550143597
"46562","run5","ITSall_OTUd_557","ITSall_OTUd_4405",0.227425577517966
"46567","run5","ITSall_OTUd_526","ITSall_OTUd_118",0.113921337590722
"46569","run5","ITSall_OTUd_526","ITSall_OTUd_165",0.133251658787693
"46576","run5","ITSall_OTUd_526","ITSall_OTUd_9",0.167423962859343
"46578","run5","ITSall_OTUd_526","ITSall_OTUd_83",0.113670392042883
"46579","run5","ITSall_OTUd_526","ITSall_OTUd_85",0.177554421474551
"46581","run5","ITSall_OTUd_526","ITSall_OTUd_92",0.0706179756211174
"46582","run5","ITSall_OTUd_526","ITSall_OTUd_65",0.0788818434952784
"46583","run5","ITSall_OTUd_526","ITSall_OTUd_292",0.108517862903793
"46584","run5","ITSall_OTUd_526","ITSall_OTUd_308",0.119451398623
"46585","run5","ITSall_OTUd_526","ITSall_OTUd_340",0.183059109352568
"46586","run5","ITSall_OTUd_526","ITSall_OTUd_341",0.155382758677307
"46587","run5","ITSall_OTUd_526","ITSall_OTUd_349",0.162975074876342
"46589","run5","ITSall_OTUd_526","ITSall_OTUd_206",0.158667630390671
"46593","run5","ITSall_OTUd_526","ITSall_OTUd_254",0.131759263565533
"46594","run5","ITSall_OTUd_526","ITSall_OTUd_222",0.0625621512548614
"46595","run5","ITSall_OTUd_526","ITSall_OTUd_1055",0.168720734087132
"46596","run5","ITSall_OTUd_526","ITSall_OTUd_769",0.195456255351675
"46597","run5","ITSall_OTUd_526","ITSall_OTUd_721",0.149322665585775
"46598","run5","ITSall_OTUd_526","ITSall_OTUd_872",0.215694994245935
"46599","run5","ITSall_OTUd_526","ITSall_OTUd_4405",0.174925112035742
"46636","run5","ITSall_OTUd_533","ITSall_OTUd_596",0.160858588713862
"46639","run5","ITSall_OTUd_533","ITSall_OTUd_111",0.0568961226787052
"46641","run5","ITSall_OTUd_533","ITSall_OTUd_168",0.378819687820135
"46642","run5","ITSall_OTUd_533","ITSall_OTUd_146",0.245278784087171
"46648","run5","ITSall_OTUd_533","ITSall_OTUd_80",0.133842198499221
"46650","run5","ITSall_OTUd_533","ITSall_OTUd_85",0.269293423272769
"46652","run5","ITSall_OTUd_533","ITSall_OTUd_92",0.132615056868566
"46656","run5","ITSall_OTUd_533","ITSall_OTUd_340",0.267622424393071
"46657","run5","ITSall_OTUd_533","ITSall_OTUd_341",0.363845818103406
"46658","run5","ITSall_OTUd_533","ITSall_OTUd_349",0.204522510443231
"46660","run5","ITSall_OTUd_533","ITSall_OTUd_206",0.193934740474672
"46661","run5","ITSall_OTUd_533","ITSall_OTUd_217",0.280408581347232
"46662","run5","ITSall_OTUd_533","ITSall_OTUd_221",0.252925230656668
"46663","run5","ITSall_OTUd_533","ITSall_OTUd_188",0.210299255386791
"46666","run5","ITSall_OTUd_533","ITSall_OTUd_1055",0.703836072804864
"46667","run5","ITSall_OTUd_533","ITSall_OTUd_769",0.605094548219989
"46668","run5","ITSall_OTUd_533","ITSall_OTUd_721",0.316177596869365
"46669","run5","ITSall_OTUd_533","ITSall_OTUd_872",0.676624640396116
"46675","run5","ITSall_OTUd_596","ITSall_OTUd_168",0.0947527069400173
"46684","run5","ITSall_OTUd_596","ITSall_OTUd_85",0.115058217068223
"46686","run5","ITSall_OTUd_596","ITSall_OTUd_92",0.0499101868941889
"46691","run5","ITSall_OTUd_596","ITSall_OTUd_341",0.125098207753549
"46695","run5","ITSall_OTUd_596","ITSall_OTUd_217",0.0810229638839339
"46696","run5","ITSall_OTUd_596","ITSall_OTUd_221",0.0760719525099892
"46700","run5","ITSall_OTUd_596","ITSall_OTUd_1055",0.190390899406963
"46701","run5","ITSall_OTUd_596","ITSall_OTUd_769",0.180707967704
"46702","run5","ITSall_OTUd_596","ITSall_OTUd_721",0.107157768275876
"46703","run5","ITSall_OTUd_596","ITSall_OTUd_872",0.20412795301951
"46705","run5","ITSall_OTUd_571","ITSall_OTUd_118",0.0976707999326552
"46707","run5","ITSall_OTUd_571","ITSall_OTUd_165",0.188417155775453
"46714","run5","ITSall_OTUd_571","ITSall_OTUd_9",0.208787039683815
"46716","run5","ITSall_OTUd_571","ITSall_OTUd_83",0.0792455821548231
"46720","run5","ITSall_OTUd_571","ITSall_OTUd_65",0.105461910335065
"46721","run5","ITSall_OTUd_571","ITSall_OTUd_292",0.0996719306939957
"46737","run5","ITSall_OTUd_571","ITSall_OTUd_4405",0.260496906452646
"46739","run5","ITSall_OTUd_118","ITSall_OTUd_165",0.180115825446244
"46746","run5","ITSall_OTUd_118","ITSall_OTUd_9",0.209181445854217
"46748","run5","ITSall_OTUd_118","ITSall_OTUd_83",0.116405326244896
"46749","run5","ITSall_OTUd_118","ITSall_OTUd_85",0.164561526534816
"46751","run5","ITSall_OTUd_118","ITSall_OTUd_92",0.0648311175953848
"46752","run5","ITSall_OTUd_118","ITSall_OTUd_65",0.0994923904235937
"46753","run5","ITSall_OTUd_118","ITSall_OTUd_292",0.120284787994167
"46754","run5","ITSall_OTUd_118","ITSall_OTUd_308",0.106162540330293
"46755","run5","ITSall_OTUd_118","ITSall_OTUd_340",0.180978074105576
"46756","run5","ITSall_OTUd_118","ITSall_OTUd_341",0.130092218354652
"46759","run5","ITSall_OTUd_118","ITSall_OTUd_206",0.158794963026592
"46763","run5","ITSall_OTUd_118","ITSall_OTUd_254",0.138137561302283
"46764","run5","ITSall_OTUd_118","ITSall_OTUd_222",0.0527475813127849
"46766","run5","ITSall_OTUd_118","ITSall_OTUd_769",0.15142939932859
"46767","run5","ITSall_OTUd_118","ITSall_OTUd_721",0.120583191938073
"46768","run5","ITSall_OTUd_118","ITSall_OTUd_872",0.178041566697571
"46769","run5","ITSall_OTUd_118","ITSall_OTUd_4405",0.211817900709097
"46771","run5","ITSall_OTUd_111","ITSall_OTUd_168",0.0304337771578515
"46791","run5","ITSall_OTUd_111","ITSall_OTUd_217",0.021890875503564
"46793","run5","ITSall_OTUd_111","ITSall_OTUd_188",0.0205281306168095
"46807","run5","ITSall_OTUd_165","ITSall_OTUd_9",0.36610421208397
"46809","run5","ITSall_OTUd_165","ITSall_OTUd_83",0.14245567417425
"46810","run5","ITSall_OTUd_165","ITSall_OTUd_85",0.167318336705897
"46812","run5","ITSall_OTUd_165","ITSall_OTUd_92",0.0564586953752125
"46813","run5","ITSall_OTUd_165","ITSall_OTUd_65",0.176701299009592
"46814","run5","ITSall_OTUd_165","ITSall_OTUd_292",0.177140622784155
"46815","run5","ITSall_OTUd_165","ITSall_OTUd_308",0.130575013680548
"46816","run5","ITSall_OTUd_165","ITSall_OTUd_340",0.192487393517385
"46817","run5","ITSall_OTUd_165","ITSall_OTUd_341",0.100837851411486
"46818","run5","ITSall_OTUd_165","ITSall_OTUd_349",0.167465640500683
"46820","run5","ITSall_OTUd_165","ITSall_OTUd_206",0.193336500446678
"46824","run5","ITSall_OTUd_165","ITSall_OTUd_254",0.215367699336784
"46825","run5","ITSall_OTUd_165","ITSall_OTUd_222",0.0525250105322046
"46830","run5","ITSall_OTUd_165","ITSall_OTUd_4405",0.408664267908404
"46831","run5","ITSall_OTUd_168","ITSall_OTUd_146",0.13276917897139
"46837","run5","ITSall_OTUd_168","ITSall_OTUd_80",0.0705618865749908
"46839","run5","ITSall_OTUd_168","ITSall_OTUd_85",0.170224901773132
"46841","run5","ITSall_OTUd_168","ITSall_OTUd_92",0.0796087238989062
"46844","run5","ITSall_OTUd_168","ITSall_OTUd_308",0.0862649601159993
"46845","run5","ITSall_OTUd_168","ITSall_OTUd_340",0.172173072403887
"46846","run5","ITSall_OTUd_168","ITSall_OTUd_341",0.213851121670701
"46847","run5","ITSall_OTUd_168","ITSall_OTUd_349",0.130925415773616
"46850","run5","ITSall_OTUd_168","ITSall_OTUd_217",0.165111820584082
"46851","run5","ITSall_OTUd_168","ITSall_OTUd_221",0.145341841052829
"46852","run5","ITSall_OTUd_168","ITSall_OTUd_188",0.118292337205544
"46855","run5","ITSall_OTUd_168","ITSall_OTUd_1055",0.398601968833509
"46856","run5","ITSall_OTUd_168","ITSall_OTUd_769",0.341265262419185
"46857","run5","ITSall_OTUd_168","ITSall_OTUd_721",0.188235380257238
"46858","run5","ITSall_OTUd_168","ITSall_OTUd_872",0.386965204486886
"46865","run5","ITSall_OTUd_146","ITSall_OTUd_80",0.0515082514409505
"46869","run5","ITSall_OTUd_146","ITSall_OTUd_92",0.040661229536113
"46874","run5","ITSall_OTUd_146","ITSall_OTUd_341",0.109433915107227
"46878","run5","ITSall_OTUd_146","ITSall_OTUd_217",0.0944164436374875
"46879","run5","ITSall_OTUd_146","ITSall_OTUd_221",0.0863866095551456
"46880","run5","ITSall_OTUd_146","ITSall_OTUd_188",0.0788224154320578
"46883","run5","ITSall_OTUd_146","ITSall_OTUd_1055",0.242462242592619
"46884","run5","ITSall_OTUd_146","ITSall_OTUd_769",0.201406443831582
"46886","run5","ITSall_OTUd_146","ITSall_OTUd_872",0.223932629032423
"46945","run5","ITSall_OTUd_35","ITSall_OTUd_85",0.101232702910933
"46948","run5","ITSall_OTUd_35","ITSall_OTUd_65",0.0636582570119447
"46949","run5","ITSall_OTUd_35","ITSall_OTUd_292",0.0841356355841687
"46950","run5","ITSall_OTUd_35","ITSall_OTUd_308",0.0759338647599349
"46953","run5","ITSall_OTUd_35","ITSall_OTUd_349",0.098022273419248
"46959","run5","ITSall_OTUd_35","ITSall_OTUd_254",0.104125902117101
"46965","run5","ITSall_OTUd_35","ITSall_OTUd_4405",0.157809240311717
"46991","run5","ITSall_OTUd_9","ITSall_OTUd_83",0.174830841762215
"46994","run5","ITSall_OTUd_9","ITSall_OTUd_92",0.0727726543812745
"46996","run5","ITSall_OTUd_9","ITSall_OTUd_292",0.203153688306692
"46997","run5","ITSall_OTUd_9","ITSall_OTUd_308",0.150079521958612
"47007","run5","ITSall_OTUd_9","ITSall_OTUd_222",0.0660574001699541
"47012","run5","ITSall_OTUd_9","ITSall_OTUd_4405",0.434654043082076
"47026","run5","ITSall_OTUd_80","ITSall_OTUd_221",0.047766120191821
"47027","run5","ITSall_OTUd_80","ITSall_OTUd_188",0.0402339314420096
"47030","run5","ITSall_OTUd_80","ITSall_OTUd_1055",0.129661731755668
"47031","run5","ITSall_OTUd_80","ITSall_OTUd_769",0.107273879749905
"47033","run5","ITSall_OTUd_80","ITSall_OTUd_872",0.119826697376764
"47035","run5","ITSall_OTUd_83","ITSall_OTUd_85",0.173373948376228
"47038","run5","ITSall_OTUd_83","ITSall_OTUd_65",0.08560130975386
"47039","run5","ITSall_OTUd_83","ITSall_OTUd_292",0.110209474130807
"47040","run5","ITSall_OTUd_83","ITSall_OTUd_308",0.0993008689085279
"47041","run5","ITSall_OTUd_83","ITSall_OTUd_340",0.172921399754192
"47042","run5","ITSall_OTUd_83","ITSall_OTUd_341",0.150332458065407
"47045","run5","ITSall_OTUd_83","ITSall_OTUd_206",0.171328327233568
"47049","run5","ITSall_OTUd_83","ITSall_OTUd_254",0.125115257329052
"47050","run5","ITSall_OTUd_83","ITSall_OTUd_222",0.0579115096978222
"47052","run5","ITSall_OTUd_83","ITSall_OTUd_769",0.166912109772
"47053","run5","ITSall_OTUd_83","ITSall_OTUd_721",0.136977334178079
"47055","run5","ITSall_OTUd_83","ITSall_OTUd_4405",0.171643042542997
"47057","run5","ITSall_OTUd_85","ITSall_OTUd_92",0.120726918882904
"47058","run5","ITSall_OTUd_85","ITSall_OTUd_65",0.0873590727234577
"47059","run5","ITSall_OTUd_85","ITSall_OTUd_292",0.155551188767683
"47060","run5","ITSall_OTUd_85","ITSall_OTUd_308",0.183573286397509
"47061","run5","ITSall_OTUd_85","ITSall_OTUd_340",0.306850941862906
"47062","run5","ITSall_OTUd_85","ITSall_OTUd_341",0.282836327112645
"47063","run5","ITSall_OTUd_85","ITSall_OTUd_349",0.26096787554758
"47065","run5","ITSall_OTUd_85","ITSall_OTUd_206",0.244539376762919
"47066","run5","ITSall_OTUd_85","ITSall_OTUd_217",0.181555267347754
"47067","run5","ITSall_OTUd_85","ITSall_OTUd_221",0.154302625655038
"47068","run5","ITSall_OTUd_85","ITSall_OTUd_188",0.0781183482213913
"47069","run5","ITSall_OTUd_85","ITSall_OTUd_254",0.174402154640001
"47070","run5","ITSall_OTUd_85","ITSall_OTUd_222",0.0957074963355446
"47071","run5","ITSall_OTUd_85","ITSall_OTUd_1055",0.386190975923624
"47072","run5","ITSall_OTUd_85","ITSall_OTUd_769",0.391169642785533
"47073","run5","ITSall_OTUd_85","ITSall_OTUd_721",0.270895126463989
"47074","run5","ITSall_OTUd_85","ITSall_OTUd_872",0.433462234943595
"47095","run5","ITSall_OTUd_92","ITSall_OTUd_65",0.0330618485054755
"47096","run5","ITSall_OTUd_92","ITSall_OTUd_292",0.0570632510704796
"47097","run5","ITSall_OTUd_92","ITSall_OTUd_308",0.0739191469199519
"47098","run5","ITSall_OTUd_92","ITSall_OTUd_340",0.128391005796598
"47099","run5","ITSall_OTUd_92","ITSall_OTUd_341",0.122367825218817
"47100","run5","ITSall_OTUd_92","ITSall_OTUd_349",0.105282126121733
"47102","run5","ITSall_OTUd_92","ITSall_OTUd_206",0.105860290838599
"47103","run5","ITSall_OTUd_92","ITSall_OTUd_217",0.0814534497655788
"47104","run5","ITSall_OTUd_92","ITSall_OTUd_221",0.0695988440070665
"47105","run5","ITSall_OTUd_92","ITSall_OTUd_188",0.0386717113081397
"47106","run5","ITSall_OTUd_92","ITSall_OTUd_254",0.0625975855655378
"47107","run5","ITSall_OTUd_92","ITSall_OTUd_222",0.0387643127893669
"47108","run5","ITSall_OTUd_92","ITSall_OTUd_1055",0.173319907383358
"47109","run5","ITSall_OTUd_92","ITSall_OTUd_769",0.171351330470604
"47110","run5","ITSall_OTUd_92","ITSall_OTUd_721",0.112907020984982
"47111","run5","ITSall_OTUd_92","ITSall_OTUd_872",0.18915343003064
"47112","run5","ITSall_OTUd_92","ITSall_OTUd_4405",0.053328725173676
"47113","run5","ITSall_OTUd_65","ITSall_OTUd_292",0.101348408195538
"47114","run5","ITSall_OTUd_65","ITSall_OTUd_308",0.0711010428867134
"47115","run5","ITSall_OTUd_65","ITSall_OTUd_340",0.108559314150199
"47117","run5","ITSall_OTUd_65","ITSall_OTUd_349",0.0927562555438817
"47119","run5","ITSall_OTUd_65","ITSall_OTUd_206",0.110395658230418
"47123","run5","ITSall_OTUd_65","ITSall_OTUd_254",0.124097268661283
"47129","run5","ITSall_OTUd_65","ITSall_OTUd_4405",0.217632669996839
"47130","run5","ITSall_OTUd_292","ITSall_OTUd_308",0.106808243106998
"47131","run5","ITSall_OTUd_292","ITSall_OTUd_340",0.17767514402923
"47133","run5","ITSall_OTUd_292","ITSall_OTUd_349",0.149593717961166
"47135","run5","ITSall_OTUd_292","ITSall_OTUd_206",0.152097185100497
"47139","run5","ITSall_OTUd_292","ITSall_OTUd_254",0.145568359302507
"47143","run5","ITSall_OTUd_292","ITSall_OTUd_721",0.120350902264543
"47145","run5","ITSall_OTUd_292","ITSall_OTUd_4405",0.221207208755859
"47146","run5","ITSall_OTUd_308","ITSall_OTUd_340",0.194868037743347
"47147","run5","ITSall_OTUd_308","ITSall_OTUd_341",0.165872421840896
"47148","run5","ITSall_OTUd_308","ITSall_OTUd_349",0.162475345145735
"47150","run5","ITSall_OTUd_308","ITSall_OTUd_206",0.151945582688315
"47151","run5","ITSall_OTUd_308","ITSall_OTUd_217",0.0993099079894507
"47154","run5","ITSall_OTUd_308","ITSall_OTUd_254",0.126391654106289
"47155","run5","ITSall_OTUd_308","ITSall_OTUd_222",0.0579547046208763
"47156","run5","ITSall_OTUd_308","ITSall_OTUd_1055",0.208624278924366
"47157","run5","ITSall_OTUd_308","ITSall_OTUd_769",0.223449479161916
"47158","run5","ITSall_OTUd_308","ITSall_OTUd_721",0.160624001286166
"47159","run5","ITSall_OTUd_308","ITSall_OTUd_872",0.244534887668633
"47160","run5","ITSall_OTUd_308","ITSall_OTUd_4405",0.150593337526741
"47161","run5","ITSall_OTUd_340","ITSall_OTUd_341",0.288439094199276
"47162","run5","ITSall_OTUd_340","ITSall_OTUd_349",0.260445202759493
"47164","run5","ITSall_OTUd_340","ITSall_OTUd_206",0.266263723387284
"47165","run5","ITSall_OTUd_340","ITSall_OTUd_217",0.177612679572925
"47166","run5","ITSall_OTUd_340","ITSall_OTUd_221",0.159752631573467
"47168","run5","ITSall_OTUd_340","ITSall_OTUd_254",0.191083146616158
"47170","run5","ITSall_OTUd_340","ITSall_OTUd_1055",0.387472470974765
"47171","run5","ITSall_OTUd_340","ITSall_OTUd_769",0.395598677903613
"47172","run5","ITSall_OTUd_340","ITSall_OTUd_721",0.274559046601939
"47173","run5","ITSall_OTUd_340","ITSall_OTUd_872",0.441886171063243
"47174","run5","ITSall_OTUd_340","ITSall_OTUd_4405",0.207559941757898
"47175","run5","ITSall_OTUd_341","ITSall_OTUd_349",0.230978636404354
"47177","run5","ITSall_OTUd_341","ITSall_OTUd_206",0.221774096379421
"47178","run5","ITSall_OTUd_341","ITSall_OTUd_217",0.185488563171122
"47179","run5","ITSall_OTUd_341","ITSall_OTUd_221",0.162045661267652
"47180","run5","ITSall_OTUd_341","ITSall_OTUd_188",0.101770530932084
"47181","run5","ITSall_OTUd_341","ITSall_OTUd_254",0.117594467835774
"47182","run5","ITSall_OTUd_341","ITSall_OTUd_222",0.0921293247786073
"47183","run5","ITSall_OTUd_341","ITSall_OTUd_1055",0.444481104332824
"47184","run5","ITSall_OTUd_341","ITSall_OTUd_769",0.426112780524148
"47185","run5","ITSall_OTUd_341","ITSall_OTUd_721",0.262598711842136
"47186","run5","ITSall_OTUd_341","ITSall_OTUd_872",0.482223508988063
"47189","run5","ITSall_OTUd_349","ITSall_OTUd_206",0.217834895357993
"47190","run5","ITSall_OTUd_349","ITSall_OTUd_217",0.148774041880952
"47193","run5","ITSall_OTUd_349","ITSall_OTUd_254",0.164845349862165
"47195","run5","ITSall_OTUd_349","ITSall_OTUd_1055",0.304943851436053
"47196","run5","ITSall_OTUd_349","ITSall_OTUd_769",0.319980837534689
"47197","run5","ITSall_OTUd_349","ITSall_OTUd_721",0.229607061099192
"47198","run5","ITSall_OTUd_349","ITSall_OTUd_872",0.351059979669053
"47199","run5","ITSall_OTUd_349","ITSall_OTUd_4405",0.188333391349639
"47211","run5","ITSall_OTUd_206","ITSall_OTUd_217",0.133608401923886
"47212","run5","ITSall_OTUd_206","ITSall_OTUd_221",0.112448255304788
"47214","run5","ITSall_OTUd_206","ITSall_OTUd_254",0.169075755871544
"47215","run5","ITSall_OTUd_206","ITSall_OTUd_222",0.0804738532454743
"47216","run5","ITSall_OTUd_206","ITSall_OTUd_1055",0.281395235544875
"47217","run5","ITSall_OTUd_206","ITSall_OTUd_769",0.288951527775372
"47218","run5","ITSall_OTUd_206","ITSall_OTUd_721",0.210532843010052
"47219","run5","ITSall_OTUd_206","ITSall_OTUd_872",0.328938310276399
"47220","run5","ITSall_OTUd_206","ITSall_OTUd_4405",0.21367783680188
"47221","run5","ITSall_OTUd_217","ITSall_OTUd_221",0.115306927257845
"47222","run5","ITSall_OTUd_217","ITSall_OTUd_188",0.0868873506672899
"47225","run5","ITSall_OTUd_217","ITSall_OTUd_1055",0.320244763891357
"47226","run5","ITSall_OTUd_217","ITSall_OTUd_769",0.302432878838184
"47227","run5","ITSall_OTUd_217","ITSall_OTUd_721",0.174175254523651
"47228","run5","ITSall_OTUd_217","ITSall_OTUd_872",0.333152436711451
"47233","run5","ITSall_OTUd_221","ITSall_OTUd_1055",0.283761751819317
"47234","run5","ITSall_OTUd_221","ITSall_OTUd_769",0.255585933520078
"47235","run5","ITSall_OTUd_221","ITSall_OTUd_721",0.146888424217083
"47236","run5","ITSall_OTUd_221","ITSall_OTUd_872",0.288874824727211
"47240","run5","ITSall_OTUd_188","ITSall_OTUd_1055",0.20995051132482
"47241","run5","ITSall_OTUd_188","ITSall_OTUd_769",0.176758818455
"47242","run5","ITSall_OTUd_188","ITSall_OTUd_721",0.0930611010828847
"47243","run5","ITSall_OTUd_188","ITSall_OTUd_872",0.199677339682021
"47248","run5","ITSall_OTUd_254","ITSall_OTUd_721",0.12545175746654
"47250","run5","ITSall_OTUd_254","ITSall_OTUd_4405",0.283939742790946
"47252","run5","ITSall_OTUd_222","ITSall_OTUd_769",0.123518530648863
"47253","run5","ITSall_OTUd_222","ITSall_OTUd_721",0.0868889254171353
"47256","run5","ITSall_OTUd_1055","ITSall_OTUd_769",0.694404006608277
"47257","run5","ITSall_OTUd_1055","ITSall_OTUd_721",0.396553337095417
