"","code","community","mean","se","n","upper","lower","k","t50","ne.aic","ne.r2","mean.k","lower.k","upper.k","alpha","beta","w.t50","w.aic","w.r2","mean1.beta","lower1.beta","upper1.beta","mean2.alpha","lower2.alpha","upper2.alpha","Binomial","species","size"
"145","PELI","sapro",6.33333333333333,1.33333333333333,3,7.66666666666667,5,0.174015786073251,3.9833,-137.346483395237,0.848412489470794,0.173657056973455,0.14564837674422,0.203296595582868,1.28780546707079,5.03126955707782,3.7851,-139.809548268054,0.85859871272413,5.19818056293706,4.26174411351983,6.90833220358018,1.30877643960432,0.894556680835408,1.75742745329857,"Persoonia linearis","peli","large"
"146","penu","all",101,6.08276253029822,3,107.082762530298,94.9172374697018,0.310003100949614,2.236,-68.4621407077415,0.793366646986401,0.313039507831693,0.244452542570448,0.393056512068834,1.05901348386569,3.17615966993085,2.247,-66.4973350242475,0.793876871607816,3.25703601246698,2.47602736413174,4.65447742532424,1.11645792373591,0.765133529129167,1.48515973945734,"Persoonia nutans","penu","small"
"147","penu","basid",14,2.3094010767585,3,16.3094010767585,11.6905989232415,0.310003100949614,2.236,-68.4621407077415,0.793366646986401,0.313039507831693,0.244452542570448,0.393056512068834,1.05901348386569,3.17615966993085,2.247,-66.4973350242475,0.793876871607816,3.25703601246698,2.47602736413174,4.65447742532424,1.11645792373591,0.765133529129167,1.48515973945734,"Persoonia nutans","penu","small"
"148","penu","oo",0.666666666666667,0.333333333333333,3,1,0.333333333333333,0.310003100949614,2.236,-68.4621407077415,0.793366646986401,0.313039507831693,0.244452542570448,0.393056512068834,1.05901348386569,3.17615966993085,2.247,-66.4973350242475,0.793876871607816,3.25703601246698,2.47602736413174,4.65447742532424,1.11645792373591,0.765133529129167,1.48515973945734,"Persoonia nutans","penu","small"
"149","penu","patho",8.33333333333333,0.333333333333333,3,8.66666666666667,8,0.310003100949614,2.236,-68.4621407077415,0.793366646986401,0.313039507831693,0.244452542570448,0.393056512068834,1.05901348386569,3.17615966993085,2.247,-66.4973350242475,0.793876871607816,3.25703601246698,2.47602736413174,4.65447742532424,1.11645792373591,0.765133529129167,1.48515973945734,"Persoonia nutans","penu","small"
"150","penu","sapro",7.66666666666667,0.881917103688197,3,8.54858377035486,6.78474956297847,0.310003100949614,2.236,-68.4621407077415,0.793366646986401,0.313039507831693,0.244452542570448,0.393056512068834,1.05901348386569,3.17615966993085,2.247,-66.4973350242475,0.793876871607816,3.25703601246698,2.47602736413174,4.65447742532424,1.11645792373591,0.765133529129167,1.48515973945734,"Persoonia nutans","penu","small"
"151","pepu","all",155.333333333333,43.3294870087847,3,198.662820342118,112.003846324549,0.240292736832982,2.8846,-99.6456814666882,0.835108856208988,0.239934744818112,0.194349550862061,0.285049952478308,1.40320483634134,3.73624292912248,2.8774,-105.523010122009,0.853943574376828,3.83467530753713,3.23066447121549,4.72425082296154,1.4414892594082,0.995401791886616,1.96819817503284,"Petrophile pulchella","pepu","small"
"152","pepu","basid",20,7.09459888459759,3,27.0945988845976,12.9054011154024,0.240292736832982,2.8846,-99.6456814666882,0.835108856208988,0.239934744818112,0.194349550862061,0.285049952478308,1.40320483634134,3.73624292912248,2.8774,-105.523010122009,0.853943574376828,3.83467530753713,3.23066447121549,4.72425082296154,1.4414892594082,0.995401791886616,1.96819817503284,"Petrophile pulchella","pepu","small"
"153","pepu","oo",0.333333333333333,0.333333333333333,3,0.666666666666667,0,0.240292736832982,2.8846,-99.6456814666882,0.835108856208988,0.239934744818112,0.194349550862061,0.285049952478308,1.40320483634134,3.73624292912248,2.8774,-105.523010122009,0.853943574376828,3.83467530753713,3.23066447121549,4.72425082296154,1.4414892594082,0.995401791886616,1.96819817503284,"Petrophile pulchella","pepu","small"
"154","pepu","patho",6.66666666666667,1.76383420737639,3,8.43050087404306,4.90283245929027,0.240292736832982,2.8846,-99.6456814666882,0.835108856208988,0.239934744818112,0.194349550862061,0.285049952478308,1.40320483634134,3.73624292912248,2.8774,-105.523010122009,0.853943574376828,3.83467530753713,3.23066447121549,4.72425082296154,1.4414892594082,0.995401791886616,1.96819817503284,"Petrophile pulchella","pepu","small"
"155","pepu","sapro",11,1.52752523165195,3,12.5275252316519,9.47247476834805,0.240292736832982,2.8846,-99.6456814666882,0.835108856208988,0.239934744818112,0.194349550862061,0.285049952478308,1.40320483634134,3.73624292912248,2.8774,-105.523010122009,0.853943574376828,3.83467530753713,3.23066447121549,4.72425082296154,1.4414892594082,0.995401791886616,1.96819817503284,"Petrophile pulchella","pepu","small"
"156","PEPU","all",169,32.8075194632775,3,201.807519463278,136.192480536722,0.232208014460119,2.9851,-120.429090085552,0.862760319890717,0.232944854656264,0.195338996202497,0.274245395073794,1.44604641070299,3.76177226194697,2.9196,-132.629095595032,0.888827659969883,3.79280171925028,3.17558905509993,4.51932179957067,1.47976646123239,1.18761756956894,1.85624633095757,"Petrophile pulchella","pepu","large"
"157","PEPU","basid",20.3333333333333,2.33333333333333,3,22.6666666666667,18,0.232208014460119,2.9851,-120.429090085552,0.862760319890717,0.232944854656264,0.195338996202497,0.274245395073794,1.44604641070299,3.76177226194697,2.9196,-132.629095595032,0.888827659969883,3.79280171925028,3.17558905509993,4.51932179957067,1.47976646123239,1.18761756956894,1.85624633095757,"Petrophile pulchella","pepu","large"
"158","PEPU","oo",0,0,3,0,0,0.232208014460119,2.9851,-120.429090085552,0.862760319890717,0.232944854656264,0.195338996202497,0.274245395073794,1.44604641070299,3.76177226194697,2.9196,-132.629095595032,0.888827659969883,3.79280171925028,3.17558905509993,4.51932179957067,1.47976646123239,1.18761756956894,1.85624633095757,"Petrophile pulchella","pepu","large"
"159","PEPU","patho",6.33333333333333,0.881917103688197,3,7.21525043702153,5.45141622964514,0.232208014460119,2.9851,-120.429090085552,0.862760319890717,0.232944854656264,0.195338996202497,0.274245395073794,1.44604641070299,3.76177226194697,2.9196,-132.629095595032,0.888827659969883,3.79280171925028,3.17558905509993,4.51932179957067,1.47976646123239,1.18761756956894,1.85624633095757,"Petrophile pulchella","pepu","large"
"160","PEPU","sapro",6.33333333333333,1.85592145427667,3,8.18925478761001,4.47741187905666,0.232208014460119,2.9851,-120.429090085552,0.862760319890717,0.232944854656264,0.195338996202497,0.274245395073794,1.44604641070299,3.76177226194697,2.9196,-132.629095595032,0.888827659969883,3.79280171925028,3.17558905509993,4.51932179957067,1.47976646123239,1.18761756956894,1.85624633095757,"Petrophile pulchella","pepu","large"
"161","ripi","all",248.333333333333,12.440971737681,3,260.774305071014,235.892361595652,0.371112290155237,1.8678,-103.618589530923,0.903722367304151,0.371746076309203,0.321177997872887,0.424473926283641,2.24884255303389,2.44969823408944,2.0813,-174.203464089958,0.968006710903645,2.45711688150926,2.28967824489808,2.65418317171383,2.28666728107366,1.82816027248993,2.89647820139686,"Ricinocarpos pinifolius","ripi","small"
"162","ripi","basid",31,4.93288286231625,3,35.9328828623162,26.0671171376838,0.371112290155237,1.8678,-103.618589530923,0.903722367304151,0.371746076309203,0.321177997872887,0.424473926283641,2.24884255303389,2.44969823408944,2.0813,-174.203464089958,0.968006710903645,2.45711688150926,2.28967824489808,2.65418317171383,2.28666728107366,1.82816027248993,2.89647820139686,"Ricinocarpos pinifolius","ripi","small"
"163","ripi","oo",0,0,3,0,0,0.371112290155237,1.8678,-103.618589530923,0.903722367304151,0.371746076309203,0.321177997872887,0.424473926283641,2.24884255303389,2.44969823408944,2.0813,-174.203464089958,0.968006710903645,2.45711688150926,2.28967824489808,2.65418317171383,2.28666728107366,1.82816027248993,2.89647820139686,"Ricinocarpos pinifolius","ripi","small"
"164","ripi","patho",11.3333333333333,1.20185042515466,3,12.535183758488,10.1314829081787,0.371112290155237,1.8678,-103.618589530923,0.903722367304151,0.371746076309203,0.321177997872887,0.424473926283641,2.24884255303389,2.44969823408944,2.0813,-174.203464089958,0.968006710903645,2.45711688150926,2.28967824489808,2.65418317171383,2.28666728107366,1.82816027248993,2.89647820139686,"Ricinocarpos pinifolius","ripi","small"
"165","ripi","sapro",14.6666666666667,1.85592145427667,3,16.5225881209433,12.81074521239,0.371112290155237,1.8678,-103.618589530923,0.903722367304151,0.371746076309203,0.321177997872887,0.424473926283641,2.24884255303389,2.44969823408944,2.0813,-174.203464089958,0.968006710903645,2.45711688150926,2.28967824489808,2.65418317171383,2.28666728107366,1.82816027248993,2.89647820139686,"Ricinocarpos pinifolius","ripi","small"
