"","community","codeStem","mean","se","n","upper","lower","time13","time25","time37","time59","time7","size"
"43","all","jasc3",158,NA,1,NA,NA,-0.0705635758290189,0.225057344809595,-0.150208974146471,-0.0772698898082202,-0.0234385438401742,"small"
"44","all","JASC3",127,NA,1,NA,NA,0.0248949973727437,-0.0438789237761685,-0.165605493503275,-0.0753453038002409,0.0468906725637376,"large"
"45","all","LEPA1",135,NA,1,NA,NA,0.00278148273090665,-0.0430159163993602,0.0915155264040743,0.0131636152286634,0.0126552690318245,"large"
"46","all","lepa2",91,NA,1,NA,NA,-0.0535518770107122,NA,-0.0209912434126867,0.0810373536451541,0.00885771885255221,"small"
"47","all","LEPA2",130,NA,1,NA,NA,0.00898798172954025,0.0365787799649551,-0.0706606448764519,0.0297893387229307,0.0208288292562771,"large"
"48","all","lepa3",70,NA,1,NA,NA,0.133028034852413,0.00181398935596045,0.0656180561059113,-0.312653797422974,0.00572805252580827,"small"
"49","all","LEPA3",108,NA,1,NA,NA,0.0690996221960369,-0.193465337631496,0.0239227639758403,0.284624489710775,0.0641685570343628,"large"
"50","all","LEPA4",65,NA,1,NA,NA,-0.00515493482876743,NA,0.0878412354355674,-0.340506866633905,-0.0438048453041036,"large"
"51","all","mede1",91,NA,1,NA,NA,NA,-0.138592711539937,0.0972044144733135,0.0471082841248423,-0.0328699775362123,"small"
"52","all","MEDE1",174,NA,1,NA,NA,-0.0637306340713709,0.0182763769044473,-0.0610650294496138,-0.137315075400953,0.00144195894281804,"large"
"53","all","mede2",159,NA,1,NA,NA,0.0388790806282388,-0.0654067173279715,NA,0.0742251753159949,-0.142173916759064,"small"
"54","all","MEDE2",172,NA,1,NA,NA,-0.00152500565410376,NA,-0.116715305274815,0.0831274333028706,0.0427862593894872,"large"
"55","all","mede3",152,NA,1,NA,NA,0.0563467209096405,0.109870766497179,0.114033708274791,0.195154808017387,0.00557500979055449,"small"
"56","all","MEDE3",143,NA,1,NA,NA,0.06265085232016,0.0501874384268497,0.104116831790047,-0.0283433386066603,0.0660959567934726,"large"
"57","all","peli1",51,NA,1,NA,NA,0.0969776368816739,0.176235497810558,0.282340826703716,-0.0121003503041677,-0.100024584953484,"small"
"58","all","PELI1",103,NA,1,NA,NA,-0.0157353665349151,0.122689465969384,-0.034284260226464,-0.14380259959858,-0.057386149869748,"large"
"59","all","peli2",102,NA,1,NA,NA,0.0383704336201969,-0.0149936470167332,0.143006317547897,-0.0868550211434356,-0.0206416236374683,"small"
"60","all","PELI2",121,NA,1,NA,NA,NA,-0.152152811022296,NA,-0.288103003869255,-0.139174185038832,"large"
"61","all","peli3",180,NA,1,NA,NA,0.00226913692483978,0.0872084324046758,-0.0631732151893621,-0.204333227626515,0.0504119327092329,"small"
"62","all","PELI3",101,NA,1,NA,NA,-0.0339214081859273,NA,0.143256361324783,0.13396897156872,-0.0183236381180616,"large"
"63","all","pepu1",240,NA,1,NA,NA,-0.0207520658561552,0.141220643168835,0.0579789843613589,0.0118611576304025,0.0192271951322951,"small"
"64","all","PEPU1",109,NA,1,NA,NA,0.00448243982392899,0.0969366381357683,0.178977624211467,0.0356795077098216,-0.00365377202158719,"large"
"65","all","pepu2",129,NA,1,NA,NA,0.0825610426352472,0.0550135640406385,0.315875835432377,NA,0.0614035254193982,"small"
"66","all","PEPU2",222,NA,1,NA,NA,0.0096447264051116,-0.0776916762178271,-0.121559944433217,0.065756773698816,0.0336322809265231,"large"
"67","all","pepu3",97,NA,1,NA,NA,0.0590950935935641,0.0672340280340834,NA,-0.159979514876579,0.0250632777369,"small"
"68","all","PEPU3",176,NA,1,NA,NA,0.0341249823295843,-0.184720357248347,-0.143755186118549,0.164626163328082,0.0139050628273305,"large"
"69","all",NA,177.5,10.6773384115872,36,188.177338411587,166.822661588413,NA,NA,NA,NA,NA,"small"
"70","basid","acpa1",20,NA,1,NA,NA,0.0363734811460115,0.0905345418334568,0.0787417021306271,-0.0921202427159935,0.0287714857825103,"small"
"71","basid","ACPA1",25,NA,1,NA,NA,0.00166102928936471,0.0500430666792444,0.111123160006823,0.0921587648792889,0.00593786613411,"large"
"72","basid","acpa3",11,NA,1,NA,NA,-0.059803414650369,-0.028028385221494,-0.0714355644780653,NA,-0.0629930071171932,"small"
"73","basid","ACPA3",17,NA,1,NA,NA,-0.0634011905860516,0.0572232760678094,-0.024029969711269,0.0152461752369119,-0.051724171150552,"large"
"74","basid","acpa4",12,NA,1,NA,NA,0.0804103467682142,0.179518280795456,0.161365229093693,0.132395571602845,NA,"small"
"75","basid","ACPA4",16,NA,1,NA,NA,-0.0508755504725993,-0.0426200753649515,0.122928604551035,0.083926632082262,0.00698534170864475,"large"
"76","basid","alli1",12,NA,1,NA,NA,0.00911133633874658,-0.0635881001004349,0.108754746976943,0.0344833326420297,-0.0524847425831161,"small"
"77","basid","ALLI1",24,NA,1,NA,NA,-0.0888331387230077,0.0504979977028259,0.129736090160038,-0.107596553383402,-0.0198796705833691,"large"
"78","basid","alli2",17,NA,1,NA,NA,0.00884722238913506,-0.0349373793232263,-0.0621030720727057,-0.0439162463455789,-0.0653000980270234,"small"
"79","basid","ALLI2",23,NA,1,NA,NA,-0.0881167931351037,-0.00197249795446347,-0.055921213163895,-0.146333778431435,-0.0495695440057033,"large"
"80","basid","alli3",14,NA,1,NA,NA,-0.0118313770404028,0.138130808540502,0.129017989163849,0.0546875677977852,0.0496382303594336,"small"
"81","basid","ALLI3",18,NA,1,NA,NA,0.0132577421397836,0.177898751183421,0.155123684100254,0.137757702795593,0.00983964377139429,"large"
"82","basid","ANBA1",15,NA,1,NA,NA,0.0469130823455471,-0.0993112554657246,0.0218899165235181,-0.103252571821386,0.0304337987213546,"large"
"83","basid","anba2",11,NA,1,NA,NA,0.0308627165408004,0.135059917983965,-0.12428372121498,0.245988270123959,0.0555756158068889,"small"
"84","basid","ANBA2",8,NA,1,NA,NA,-0.00872145767451728,-0.0853922566397013,-0.026987938225993,-0.0437921818372272,-0.0403453335760045,"large"
"85","basid","anba3",20,NA,1,NA,NA,0.00254886169741527,-0.138897551861865,-0.179413741789988,-0.170205509624361,0.161114826587667,"small"
"86","basid","ANBA3",13,NA,1,NA,NA,0.0394700218250452,-0.0319979506582742,-0.175834168506877,NA,0.0318376757759624,"large"
"87","basid","baae1",21,NA,1,NA,NA,0.0506733141748187,0.0632058900103907,NA,0.249242374654059,0.0865954346985746,"small"
"88","basid","BAAE1",15,NA,1,NA,NA,-0.0069316019842719,0.0466683862383192,NA,0.0176600375126436,-0.0160969184700982,"large"
"89","basid","baae2",5,NA,1,NA,NA,-0.0829632797337264,0.000654366564618712,-0.00710971480994673,0.121425341773436,NA,"small"
"90","basid","BAAE2",6,NA,1,NA,NA,0.0243190921814269,0.0886198487458135,-0.170175847672548,-0.135248559048893,0.0154381434841812,"large"
"91","basid","baae3",21,NA,1,NA,NA,0.0362259117370211,-0.0212052213573875,-0.203766855004044,0.423238394027834,0.0140627428163357,"small"
"92","basid","BAAE3",29,NA,1,NA,NA,0.106559336527725,0.131017595092666,0.063386274392452,-0.0688264814343019,0.108285437342288,"large"
"93","basid","EUSC1",23,NA,1,NA,NA,0.0363951744341732,-0.0679750085562981,0.0878393459278138,0.0476455305122396,0.0439688525360607,"large"
"94","basid","EUSC2",15,NA,1,NA,NA,0.0531864774798676,-0.0716166266083622,0.0920199233117765,0.180854508592521,-0.00311440618062049,"large"
"95","basid","EUSC3",0,NA,1,NA,NA,-0.0040820085801737,-0.0335848110319903,0.153036169240948,0.203578705067089,0.0178164923092363,"large"
"96","basid","eute1",11,NA,1,NA,NA,NA,-0.155607867169818,-0.208278667507822,-0.138925618405658,-0.0336519172917488,"small"
"97","basid","EUTE1",12,NA,1,NA,NA,-0.0179629645275754,0.0654020017641381,0.168833300383115,0.0168446900608532,0.0120364937583679,"large"
"98","basid","eute2",6,NA,1,NA,NA,-0.24458318879482,-0.016537418818937,-0.0180421878057269,-0.105341654319056,0.00322671920576053,"small"
