"","unique","species","size","time","totalSampleDryMass","density","fruiting","insects","drill","bark_density","xylem_density","total_density","notes","timeZeroMass","timeZeroDensity","pmr","SpeciesCode"
"1082","lepa2k","lepa","small",0,5.93350445050489,NA,NA,NA,NA,NA,NA,NA,NA,5.93350445050489,NA,1,"lepa"
"1083","lepa1e","lepa","small",0,4.52659102409651,NA,NA,NA,NA,NA,NA,NA,NA,4.52659102409651,NA,1,"lepa"
"1084","lepa3b","lepa","small",0,14.6502506793394,NA,NA,NA,NA,NA,NA,NA,NA,14.6502506793394,NA,1,"lepa"
"1085","lepa2h","lepa","small",0,11.8914769605995,NA,NA,NA,NA,NA,NA,NA,NA,11.8914769605995,NA,1,"lepa"
"1086","lepa3k","lepa","small",0,14.8826972454416,NA,NA,NA,NA,NA,NA,NA,NA,14.8826972454416,NA,1,"lepa"
"1087","lepa1f","lepa","small",0,15.745196345979,NA,NA,NA,NA,NA,NA,NA,NA,15.745196345979,NA,1,"lepa"
"1088","lepa1h","lepa","small",0,15.488281720287,NA,NA,NA,NA,NA,NA,NA,NA,15.488281720287,NA,1,"lepa"
"1089","lepa2d","lepa","small",0,5.31568594586469,NA,NA,NA,NA,NA,NA,NA,NA,5.31568594586469,NA,1,"lepa"
"1090","lepa2b","lepa","small",0,10.2704680127811,NA,NA,NA,NA,NA,NA,NA,NA,10.2704680127811,NA,1,"lepa"
"1091","lepa3c","lepa","small",0,5.99467459947917,NA,NA,NA,NA,NA,NA,NA,NA,5.99467459947917,NA,1,"lepa"
"1092","lepa3g","lepa","small",0,4.4348358006351,NA,NA,NA,NA,NA,NA,NA,NA,4.4348358006351,NA,1,"lepa"
"1093","lepa3l","lepa","small",0,8.44148055845026,NA,NA,NA,NA,NA,NA,NA,NA,8.44148055845026,NA,1,"lepa"
"1094","lepa2i","lepa","small",0,6.89387578940104,NA,NA,NA,NA,NA,NA,NA,NA,6.89387578940104,NA,1,"lepa"
"1095","lepa2a","lepa","small",0,9.74440473160236,NA,NA,NA,NA,0.483271003163959,0.697420634920635,0.47085416274035,NA,9.74440473160236,NA,1,"lepa"
"1096","lepa2l","lepa","small",0,8.69227816924479,NA,NA,NA,NA,NA,NA,0.571313984136559,NA,8.69227816924479,NA,1,"lepa"
"1097","lepa1k","lepa","small",0,7.02233310224702,NA,NA,NA,NA,0.355885255833444,0.674807197943445,0.505041431094571,NA,7.02233310224702,NA,1,"lepa"
"1098","lepa1d","lepa","small",0,3.76196416191805,NA,NA,NA,NA,NA,NA,0.623472872177897,NA,3.76196416191805,NA,1,"lepa"
"1099","lepa1i","lepa","small",0,15.8553026141327,NA,NA,NA,NA,0.474274267708246,0.670886075949367,0.561783151571285,NA,15.8553026141327,NA,1,"lepa"
"1100","lepa3j","lepa","small",0,9.19387339083386,NA,NA,NA,NA,NA,NA,0.552921241968074,NA,9.19387339083386,NA,1,"lepa"
"1101","mede3g","mede","small",0,13.3849901552186,NA,NA,NA,NA,NA,NA,NA,NA,13.3849901552186,NA,1,"mede"
"1102","mede1a","mede","small",0,3.47794724113511,NA,NA,NA,NA,NA,NA,NA,NA,3.47794724113511,NA,1,"mede"
"1103","mede1i","mede","small",0,5.06909466520928,NA,NA,NA,NA,NA,NA,NA,NA,5.06909466520928,NA,1,"mede"
"1104","mede1c","mede","small",0,4.20901497652054,NA,NA,NA,NA,NA,NA,NA,NA,4.20901497652054,NA,1,"mede"
"1105","mede3k","mede","small",0,5.97755383638676,NA,NA,NA,NA,NA,NA,NA,NA,5.97755383638676,NA,1,"mede"
"1106","mede3f","mede","small",0,4.5154183656159,NA,NA,NA,NA,NA,NA,NA,NA,4.5154183656159,NA,1,"mede"
"1107","mede1b","mede","small",0,4.20363947846623,NA,NA,NA,NA,NA,NA,NA,NA,4.20363947846623,NA,1,"mede"
"1108","mede1e","mede","small",0,7.1762899024967,NA,NA,NA,NA,NA,NA,NA,NA,7.1762899024967,NA,1,"mede"
"1109","mede1j","mede","small",0,5.64427295701988,NA,NA,NA,NA,NA,NA,NA,NA,5.64427295701988,NA,1,"mede"
"1110","mede2i","mede","small",0,4.27352095317219,NA,NA,NA,NA,NA,NA,NA,NA,4.27352095317219,NA,1,"mede"
"1111","mede2a","mede","small",0,4.66055681308213,NA,NA,NA,NA,NA,NA,NA,NA,4.66055681308213,NA,1,"mede"
"1112","mede1g","mede","small",0,8.1062510658914,NA,NA,NA,NA,NA,NA,NA,NA,8.1062510658914,NA,1,"mede"
"1113","mede2c","mede","small",0,5.66039945118279,NA,NA,NA,NA,NA,NA,NA,NA,5.66039945118279,NA,1,"mede"
"1114","mede3h","mede","small",0,3.86498310104504,NA,NA,NA,NA,NA,NA,NA,NA,3.86498310104504,NA,1,"mede"
"1115","mede2h","mede","small",0,10.5252251903285,NA,NA,NA,NA,NA,NA,NA,NA,10.5252251903285,NA,1,"mede"
"1116","mede2e","mede","small",0,9.44475008141326,NA,NA,NA,NA,NA,NA,NA,NA,9.44475008141326,NA,1,"mede"
"1117","mede1d","mede","small",0,5.50988550566226,NA,NA,NA,NA,NA,NA,NA,NA,5.50988550566226,NA,1,"mede"
"1118","mede2d","mede","small",0,5.03146617882915,NA,NA,NA,NA,NA,NA,NA,NA,5.03146617882915,NA,1,"mede"
"1119","mede1f","mede","small",0,7.12253492195365,NA,NA,NA,NA,NA,NA,NA,NA,7.12253492195365,NA,1,"mede"
"1120","mede3j","mede","small",0,5.24648610100133,NA,NA,NA,NA,NA,NA,NA,NA,5.24648610100133,NA,1,"mede"
"1121","mede1k","mede","small",0,6.43447117100266,NA,NA,NA,NA,NA,NA,NA,NA,6.43447117100266,NA,1,"mede"
"1122","mede3b","mede","small",0,8.78356382073379,NA,NA,NA,NA,NA,NA,NA,NA,8.78356382073379,NA,1,"mede"
"1123","mede3i","mede","small",0,5.04759267299206,NA,NA,NA,NA,NA,NA,NA,NA,5.04759267299206,NA,1,"mede"
"1124","mede2l","mede","small",0,4.55842235005034,NA,NA,NA,NA,NA,NA,NA,NA,4.55842235005034,NA,1,"mede"
"1125","mede3a","mede","small",0,4.20363947846623,NA,NA,NA,NA,NA,NA,NA,NA,4.20363947846623,NA,1,"mede"
"1126","mede1l","mede","small",0,6.49897714765432,NA,NA,NA,NA,NA,NA,NA,NA,6.49897714765432,NA,1,"mede"
"1127","mede2g","mede","small",0,10.3962132370252,NA,NA,NA,NA,NA,NA,NA,NA,10.3962132370252,NA,1,"mede"
"1128","mede3d","mede","small",0,9.64901900747684,NA,NA,NA,NA,NA,NA,NA,NA,9.64901900747684,NA,1,"mede"
"1129","mede2f","mede","small",0,9.61676601915101,NA,NA,NA,NA,NA,NA,NA,NA,9.61676601915101,NA,1,"mede"
"1130","mede3l","mede","small",0,4.20363947846623,NA,NA,NA,NA,NA,NA,NA,NA,4.20363947846623,NA,1,"mede"
"1131","mede2j","mede","small",0,4.70356079751656,NA,NA,NA,NA,NA,NA,0.469722506581006,NA,4.70356079751656,NA,1,"mede"
"1132","mede1h","mede","small",0,8.03099409313114,NA,NA,NA,NA,0.241624723958895,0.589876033057851,0.41444819928116,NA,8.03099409313114,NA,1,"mede"
"1133","mede2k","mede","small",0,5.34324506597882,NA,NA,NA,NA,0.326771048425522,0.53072625698324,0.42047780698838,NA,5.34324506597882,NA,1,"mede"
"1134","mede2b","mede","small",0,5.62277096480266,NA,NA,NA,NA,0.279444848316651,0.606232294617564,0.471059957275805,NA,5.62277096480266,NA,1,"mede"
"1135","mede3e","mede","small",0,14.0354254197894,NA,NA,NA,NA,NA,NA,0.358198906045741,NA,14.0354254197894,NA,1,"mede"
"1136","mede3c","mede","small",0,9.20285266896955,NA,NA,NA,NA,NA,NA,0.491476944278458,NA,9.20285266896955,NA,1,"mede"
"1137","olst1e","olst","small",0,6.89139204950926,NA,NA,NA,NA,NA,NA,NA,NA,6.89139204950926,NA,1,"olst"
"1138","olst1j","olst","small",0,15.5417757759912,NA,NA,NA,NA,NA,NA,NA,NA,15.5417757759912,NA,1,"olst"
"1139","olst1i","olst","small",0,14.7164954343978,NA,NA,NA,NA,NA,NA,NA,NA,14.7164954343978,NA,1,"olst"
"1140","olst2j","olst","small",0,9.52385562086901,NA,NA,NA,NA,NA,NA,NA,NA,9.52385562086901,NA,1,"olst"
"1141","olst2b","olst","small",0,11.4213980121237,NA,NA,NA,NA,NA,NA,NA,NA,11.4213980121237,NA,1,"olst"
"1142","olst2d","olst","small",0,10.8190036022016,NA,NA,NA,NA,NA,NA,NA,NA,10.8190036022016,NA,1,"olst"
"1143","olst4h","olst","small",0,4.71072428559112,NA,NA,NA,NA,NA,NA,NA,NA,4.71072428559112,NA,1,"olst"
"1144","olst1c","olst","small",0,9.34916124199158,NA,NA,NA,NA,NA,NA,NA,NA,9.34916124199158,NA,1,"olst"
"1145","olst3a","olst","small",0,5.18661586942961,NA,NA,NA,NA,NA,NA,NA,NA,5.18661586942961,NA,1,"olst"
"1146","olst3b","olst","small",0,4.54205385081292,NA,NA,NA,NA,NA,NA,NA,NA,4.54205385081292,NA,1,"olst"
"1147","olst4e","olst","small",0,6.15044692530503,NA,NA,NA,NA,NA,NA,NA,NA,6.15044692530503,NA,1,"olst"
"1148","olst1a","olst","small",0,4.98180177005608,NA,NA,NA,NA,NA,NA,NA,NA,4.98180177005608,NA,1,"olst"
"1149","olst4f","olst","small",0,6.21671031039647,NA,NA,NA,NA,NA,NA,NA,NA,6.21671031039647,NA,1,"olst"
"1150","olst2i","olst","small",0,6.24683003089257,NA,NA,NA,NA,NA,NA,NA,NA,6.24683003089257,NA,1,"olst"
"1151","olst2e","olst","small",0,10.6443092233242,NA,NA,NA,NA,NA,NA,NA,NA,10.6443092233242,NA,1,"olst"
"1152","olst4i","olst","small",0,4.65650878869813,NA,NA,NA,NA,NA,NA,NA,NA,4.65650878869813,NA,1,"olst"
"1153","olst2g","olst","small",0,5.13240037253662,NA,NA,NA,NA,NA,NA,NA,NA,5.13240037253662,NA,1,"olst"
"1154","olst1d","olst","small",0,10.8551472667969,NA,NA,NA,NA,NA,NA,NA,NA,10.8551472667969,NA,1,"olst"
"1155","olst2h","olst","small",0,13.1683418008979,NA,NA,NA,NA,NA,NA,NA,NA,13.1683418008979,NA,1,"olst"
"1156","olst2c","olst","small",0,12.0177684779467,NA,NA,NA,NA,NA,NA,NA,NA,12.0177684779467,NA,1,"olst"
"1157","olst4c","olst","small",0,6.84320049671549,NA,NA,NA,NA,NA,NA,NA,NA,6.84320049671549,NA,1,"olst"
"1158","olst2f","olst","small",0,11.5298290059097,NA,NA,NA,NA,NA,NA,NA,NA,11.5298290059097,NA,1,"olst"
"1159","olst2a","olst","small",0,5.01794543465141,NA,NA,NA,NA,NA,NA,NA,NA,5.01794543465141,NA,1,"olst"
"1160","olst4b","olst","small",0,8.8190541612601,NA,NA,NA,NA,NA,NA,NA,NA,8.8190541612601,NA,1,"olst"
"1161","olst1b","olst","small",0,6.39742863337311,NA,NA,NA,NA,NA,NA,NA,NA,6.39742863337311,NA,1,"olst"
"1162","olst1k","olst","small",0,8.45761751530682,NA,NA,NA,NA,NA,NA,NA,NA,8.45761751530682,NA,1,"olst"
"1163","olst1g","olst","small",0,10.9696022046821,NA,NA,NA,NA,NA,NA,NA,NA,10.9696022046821,NA,1,"olst"
"1164","olst1h","olst","small",0,11.7406670493825,NA,NA,NA,NA,NA,NA,NA,NA,11.7406670493825,NA,1,"olst"
"1165","olst4g","olst","small",0,5.52395673898601,NA,NA,NA,NA,NA,NA,NA,NA,5.52395673898601,NA,1,"olst"
"1166","olst4a","olst","small",0,5.93358493773306,NA,NA,NA,NA,NA,NA,NA,NA,5.93358493773306,NA,1,"olst"
"1167","olst3c","olst","small",0,4.57819751540825,NA,NA,NA,NA,1.19460814556477,0.635071090047393,0.584738679178839,NA,4.57819751540825,NA,1,"olst"
"1168","olst1f","olst","small",0,11.8189783226724,NA,NA,NA,NA,0.479924442041147,0.620711166562695,0.578608476235516,NA,11.8189783226724,NA,1,"olst"
"1169","olst4d","olst","small",0,5.65045956506966,NA,NA,NA,NA,0.399625990284874,0.657370517928287,0.567343818937853,NA,5.65045956506966,NA,1,"olst"
"1170","peli1k","peli","small",0,12.2833584535784,NA,NA,NA,NA,NA,NA,NA,NA,12.2833584535784,NA,1,"peli"
"1171","peli2k","peli","small",0,9.25664755821227,NA,NA,NA,NA,NA,NA,NA,NA,9.25664755821227,NA,1,"peli"
"1172","peli2i","peli","small",0,9.09051591386971,NA,NA,NA,NA,NA,NA,NA,NA,9.09051591386971,NA,1,"peli"
"1173","peli3l","peli","small",0,7.21115168724445,NA,NA,NA,NA,NA,NA,NA,NA,7.21115168724445,NA,1,"peli"
"1174","peli3c","peli","small",0,5.53426040216169,NA,NA,NA,NA,NA,NA,NA,NA,5.53426040216169,NA,1,"peli"
"1175","peli1c","peli","small",0,5.4460029661047,NA,NA,NA,NA,NA,NA,NA,NA,5.4460029661047,NA,1,"peli"
"1176","peli3h","peli","small",0,6.07937986016073,NA,NA,NA,NA,NA,NA,NA,NA,6.07937986016073,NA,1,"peli"
"1177","peli3k","peli","small",0,6.26627796004611,NA,NA,NA,NA,NA,NA,NA,NA,6.26627796004611,NA,1,"peli"
"1178","peli3b","peli","small",0,6.61411609038836,NA,NA,NA,NA,NA,NA,NA,NA,6.61411609038836,NA,1,"peli"
"1179","peli3i","peli","small",0,10.2845871075819,NA,NA,NA,NA,NA,NA,NA,NA,10.2845871075819,NA,1,"peli"
"1180","peli1a","peli","small",0,11.831688045522,NA,NA,NA,NA,NA,NA,NA,NA,11.831688045522,NA,1,"peli"
"1181","peli2g","peli","small",0,7.6732053230722,NA,NA,NA,NA,NA,NA,NA,NA,7.6732053230722,NA,1,"peli"
"1182","peli2f","peli","small",0,9.12166559718394,NA,NA,NA,NA,NA,NA,NA,NA,9.12166559718394,NA,1,"peli"
"1183","peli1i","peli","small",0,5.58098492713303,NA,NA,NA,NA,NA,NA,NA,NA,5.58098492713303,NA,1,"peli"
"1184","peli1l","peli","small",0,13.399555439005,NA,NA,NA,NA,NA,NA,NA,NA,13.399555439005,NA,1,"peli"
"1185","peli3g","peli","small",0,6.63488254593118,NA,NA,NA,NA,NA,NA,NA,NA,6.63488254593118,NA,1,"peli"
"1186","peli2e","peli","small",0,8.38445642541381,NA,NA,NA,NA,NA,NA,NA,NA,8.38445642541381,NA,1,"peli"
"1187","peli1j","peli","small",0,13.3216812307194,NA,NA,NA,NA,NA,NA,NA,NA,13.3216812307194,NA,1,"peli"
"1188","peli2j","peli","small",0,7.84452858130047,NA,NA,NA,NA,NA,NA,NA,NA,7.84452858130047,NA,1,"peli"
"1189","peli1b","peli","small",0,11.8887957982648,NA,NA,NA,NA,NA,NA,NA,NA,11.8887957982648,NA,1,"peli"
"1190","peli2d","peli","small",0,5.68481720484713,NA,NA,NA,NA,NA,NA,NA,NA,5.68481720484713,NA,1,"peli"
"1191","peli2h","peli","small",0,7.60052272867233,NA,NA,NA,NA,NA,NA,NA,NA,7.60052272867233,NA,1,"peli"
"1192","peli1d","peli","small",0,10.2430541964963,NA,NA,NA,NA,NA,NA,NA,NA,10.2430541964963,NA,1,"peli"
"1193","peli2l","peli","small",0,8.33773190044246,NA,NA,NA,NA,NA,NA,NA,NA,8.33773190044246,NA,1,"peli"
"1194","peli3f","peli","small",0,5.71596688816136,NA,NA,NA,NA,NA,NA,NA,NA,5.71596688816136,NA,1,"peli"
"1195","peli2a","peli","small",0,5.93401467136098,NA,NA,NA,NA,NA,NA,NA,NA,5.93401467136098,NA,1,"peli"
"1196","peli3d","peli","small",0,4.45440471393501,NA,NA,NA,NA,NA,NA,NA,NA,4.45440471393501,NA,1,"peli"
"1197","peli1e","peli","small",0,6.98791229015913,NA,NA,NA,NA,NA,NA,NA,NA,6.98791229015913,NA,1,"peli"
"1198","peli3a","peli","small",0,8.45194740592798,NA,NA,NA,NA,NA,NA,NA,NA,8.45194740592798,NA,1,"peli"
"1199","peli1f","peli","small",0,12.7609869310632,NA,NA,NA,NA,NA,NA,NA,NA,12.7609869310632,NA,1,"peli"
"1200","peli3j","peli","small",0,9.27222239986939,NA,NA,NA,NA,NA,NA,0.459318542306605,NA,9.27222239986939,NA,1,"peli"
"1201","peli1g","peli","small",0,5.81979916587547,NA,NA,NA,NA,0.315219317637053,0.507575757575758,0.428255605444529,NA,5.81979916587547,NA,1,"peli"
"1202","peli1h","peli","small",0,4.56862021942053,NA,NA,NA,NA,0.389551873714164,0.488333333333333,0.427782594926585,NA,4.56862021942053,NA,1,"peli"
"1203","peli2b","peli","small",0,7.38766655935842,NA,NA,NA,NA,0.525222005151255,0.572677595628415,0.567734636475251,NA,7.38766655935842,NA,1,"peli"
"1204","peli3e","peli","small",0,6.67122384313111,NA,NA,NA,NA,NA,NA,0.425100255171982,NA,6.67122384313111,NA,1,"peli"
"1205","peli2c","peli","small",0,6.32857732667457,NA,NA,NA,NA,NA,NA,0.515048205888277,NA,6.32857732667457,NA,1,"peli"
"1206","penu1d","penu","small",0,5.46314984827375,NA,NA,NA,NA,NA,NA,NA,NA,5.46314984827375,NA,1,"penu"
"1207","penu1c","penu","small",0,10.8123710502578,NA,NA,NA,NA,NA,NA,NA,NA,10.8123710502578,NA,1,"penu"
"1208","penu3c","penu","small",0,6.54275940120967,NA,NA,NA,NA,NA,NA,NA,NA,6.54275940120967,NA,1,"penu"
"1209","penu2h","penu","small",0,14.2953325225435,NA,NA,NA,NA,NA,NA,NA,NA,14.2953325225435,NA,1,"penu"
"1210","penu2j","penu","small",0,4.45949272619764,NA,NA,NA,NA,NA,NA,NA,NA,4.45949272619764,NA,1,"penu"
"1211","penu5d","penu","small",0,6.54818457484252,NA,NA,NA,NA,NA,NA,NA,NA,6.54818457484252,NA,1,"penu"
"1212","penu1b","penu","small",0,4.52459480979176,NA,NA,NA,NA,NA,NA,NA,NA,4.52459480979176,NA,1,"penu"
"1213","penu1a","penu","small",0,13.5520837348439,NA,NA,NA,NA,NA,NA,NA,NA,13.5520837348439,NA,1,"penu"
"1214","penu2n","penu","small",0,9.4669279893125,NA,NA,NA,NA,NA,NA,NA,NA,9.4669279893125,NA,1,"penu"
"1215","penu4c","penu","small",0,8.20828770649273,NA,NA,NA,NA,NA,NA,NA,NA,8.20828770649273,NA,1,"penu"
"1216","penu2i","penu","small",0,13.7039885965635,NA,NA,NA,NA,NA,NA,NA,NA,13.7039885965635,NA,1,"penu"
"1217","penu2d","penu","small",0,6.28235106683317,NA,NA,NA,NA,NA,NA,NA,NA,6.28235106683317,NA,1,"penu"
"1218","penu3g","penu","small",0,5.00201008948202,NA,NA,NA,NA,NA,NA,NA,NA,5.00201008948202,NA,1,"penu"
"1219","penu2m","penu","small",0,9.85754049087726,NA,NA,NA,NA,NA,NA,NA,NA,9.85754049087726,NA,1,"penu"
"1220","penu4d","penu","small",0,9.14684274497471,NA,NA,NA,NA,NA,NA,NA,NA,9.14684274497471,NA,1,"penu"
"1221","penu2a","penu","small",0,5.71813300901741,NA,NA,NA,NA,NA,NA,NA,NA,5.71813300901741,NA,1,"penu"
"1222","penu2c","penu","small",0,5.61505470999337,NA,NA,NA,NA,NA,NA,NA,NA,5.61505470999337,NA,1,"penu"
"1223","penu5a","penu","small",0,7.02559985453277,NA,NA,NA,NA,NA,NA,NA,NA,7.02559985453277,NA,1,"penu"
"1224","penu3b","penu","small",0,9.68393493462626,NA,NA,NA,NA,NA,NA,NA,NA,9.68393493462626,NA,1,"penu"
"1225","penu2f","penu","small",0,10.7201430984994,NA,NA,NA,NA,NA,NA,NA,NA,10.7201430984994,NA,1,"penu"
"1226","penu2g","penu","small",0,12.0710113330775,NA,NA,NA,NA,NA,NA,NA,NA,12.0710113330775,NA,1,"penu"
"1227","penu3d","penu","small",0,8.7616554170428,NA,NA,NA,NA,NA,NA,NA,NA,8.7616554170428,NA,1,"penu"
"1228","penu3h","penu","small",0,3.24967900607346,NA,NA,NA,NA,NA,NA,NA,NA,3.24967900607346,NA,1,"penu"
"1229","penu3e","penu","small",0,9.96061878990129,NA,NA,NA,NA,NA,NA,NA,NA,9.96061878990129,NA,1,"penu"
"1230","penu2b","penu","small",0,3.99835296740591,NA,NA,NA,NA,NA,NA,NA,NA,3.99835296740591,NA,1,"penu"
"1231","penu5b","penu","small",0,7.21548093168231,NA,NA,NA,NA,NA,NA,NA,NA,7.21548093168231,NA,1,"penu"
"1232","penu1e","penu","small",0,7.33483475160487,NA,NA,NA,NA,NA,NA,NA,NA,7.33483475160487,NA,1,"penu"
"1233","penu3i","penu","small",0,8.96781201509087,NA,NA,NA,NA,NA,NA,NA,NA,8.96781201509087,NA,1,"penu"
"1234","penu2k","penu","small",0,12.2174910211643,NA,NA,NA,NA,NA,NA,NA,NA,12.2174910211643,NA,1,"penu"
"1235","penu3f","penu","small",0,8.46869604086923,NA,NA,NA,NA,NA,NA,NA,NA,8.46869604086923,NA,1,"penu"
"1236","penu2l","penu","small",0,8.66942746528446,NA,NA,NA,NA,NA,NA,0.539631675531669,NA,8.66942746528446,NA,1,"penu"
"1237","penu2e","penu","small",0,6.32032728226307,NA,NA,NA,NA,0.386740141875675,0.578021978021978,0.613584736861637,NA,6.32032728226307,NA,1,"penu"
"1238","penu3a","penu","small",0,9.07631548774775,NA,NA,NA,NA,0.449705617672572,0.57577955039884,0.497018761950427,NA,9.07631548774775,NA,1,"penu"
"1239","penu4b","penu","small",0,5.77780991897869,NA,NA,NA,NA,NA,NA,0.60380931728573,NA,5.77780991897869,NA,1,"penu"
"1240","penu5c","penu","small",0,8.26796461645401,NA,NA,NA,NA,NA,NA,0.509489168729969,NA,8.26796461645401,NA,1,"penu"
"1241","penu4a","penu","small",0,8.20286253285989,NA,NA,NA,NA,0.58418580232782,0.623330365093499,0.710252397242849,NA,8.20286253285989,NA,1,"penu"
"1242","pepu1e","pepu","small",0,16.4645080264261,NA,NA,NA,NA,NA,NA,NA,NA,16.4645080264261,NA,1,"pepu"
"1243","pepu1a","pepu","small",0,14.8666410179599,NA,NA,NA,NA,NA,NA,NA,NA,14.8666410179599,NA,1,"pepu"
"1244","pepu3j","pepu","small",0,17.4631749067176,NA,NA,NA,NA,NA,NA,NA,NA,17.4631749067176,NA,1,"pepu"
"1245","pepu1f","pepu","small",0,16.6372504057198,NA,NA,NA,NA,NA,NA,NA,NA,16.6372504057198,NA,1,"pepu"
"1246","pepu2f","pepu","small",0,13.4954983823165,NA,NA,NA,NA,NA,NA,NA,NA,13.4954983823165,NA,1,"pepu"
"1247","pepu1b","pepu","small",0,13.975938124727,NA,NA,NA,NA,NA,NA,NA,NA,13.975938124727,NA,1,"pepu"
"1248","pepu3i","pepu","small",0,15.6007961299579,NA,NA,NA,NA,NA,NA,NA,NA,15.6007961299579,NA,1,"pepu"
"1249","pepu3l","pepu","small",0,4.8907686137515,NA,NA,NA,NA,NA,NA,NA,NA,4.8907686137515,NA,1,"pepu"
"1250","pepu1k","pepu","small",0,6.1485490629834,NA,NA,NA,NA,NA,NA,NA,NA,6.1485490629834,NA,1,"pepu"
"1251","pepu1g","pepu","small",0,14.6507130438428,NA,NA,NA,NA,NA,NA,NA,NA,14.6507130438428,NA,1,"pepu"
"1252","pepu3a","pepu","small",0,12.0163917596146,NA,NA,NA,NA,NA,NA,NA,NA,12.0163917596146,NA,1,"pepu"
"1253","pepu2a","pepu","small",0,11.4441826282044,NA,NA,NA,NA,NA,NA,NA,NA,11.4441826282044,NA,1,"pepu"
"1254","pepu1i","pepu","small",0,5.81386070310195,NA,NA,NA,NA,NA,NA,NA,NA,5.81386070310195,NA,1,"pepu"
"1255","pepu1c","pepu","small",0,14.9098266127833,NA,NA,NA,NA,NA,NA,NA,NA,14.9098266127833,NA,1,"pepu"
"1256","pepu1d","pepu","small",0,15.811325904722,NA,NA,NA,NA,NA,NA,NA,NA,15.811325904722,NA,1,"pepu"
"1257","pepu2h","pepu","small",0,15.4766375448406,NA,NA,NA,NA,NA,NA,NA,NA,15.4766375448406,NA,1,"pepu"
"1258","pepu3g","pepu","small",0,16.3943314348381,NA,NA,NA,NA,NA,NA,NA,NA,16.3943314348381,NA,1,"pepu"
"1259","pepu3b","pepu","small",0,12.5939990903778,NA,NA,NA,NA,NA,NA,NA,NA,12.5939990903778,NA,1,"pepu"
"1260","pepu3f","pepu","small",0,14.9692068056655,NA,NA,NA,NA,NA,NA,NA,NA,14.9692068056655,NA,1,"pepu"
"1261","pepu2b","pepu","small",0,13.2741722088465,NA,NA,NA,NA,NA,NA,NA,NA,13.2741722088465,NA,1,"pepu"
"1262","pepu3d","pepu","small",0,14.6291202464311,NA,NA,NA,NA,NA,NA,NA,NA,14.6291202464311,NA,1,"pepu"
"1263","pepu2g","pepu","small",0,13.1931992185526,NA,NA,NA,NA,NA,NA,NA,NA,13.1931992185526,NA,1,"pepu"
"1264","pepu2i","pepu","small",0,13.4523127874931,NA,NA,NA,NA,NA,NA,NA,NA,13.4523127874931,NA,1,"pepu"
"1265","pepu1l","pepu","small",0,6.78013838727581,NA,NA,NA,NA,NA,NA,NA,NA,6.78013838727581,NA,1,"pepu"
"1266","pepu2d","pepu","small",0,13.8895669350801,NA,NA,NA,NA,NA,NA,NA,NA,13.8895669350801,NA,1,"pepu"
"1267","pepu2e","pepu","small",0,12.1999305376141,NA,NA,NA,NA,NA,NA,NA,NA,12.1999305376141,NA,1,"pepu"
"1268","pepu3e","pepu","small",0,11.8976313738502,NA,NA,NA,NA,NA,NA,NA,NA,11.8976313738502,NA,1,"pepu"
"1269","pepu1h","pepu","small",0,14.5211562593726,NA,NA,NA,NA,NA,NA,NA,NA,14.5211562593726,NA,1,"pepu"
"1270","pepu2l","pepu","small",0,5.89483369339585,NA,NA,NA,NA,NA,NA,NA,NA,5.89483369339585,NA,1,"pepu"
"1271","pepu2j","pepu","small",0,6.02439047786609,NA,NA,NA,NA,NA,NA,NA,NA,6.02439047786609,NA,1,"pepu"
"1272","pepu3h","pepu","small",0,17.355210919659,NA,NA,NA,NA,0.420269132458333,0.655856727976767,0.512530141031308,NA,17.355210919659,NA,1,"pepu"
"1273","pepu3k","pepu","small",0,4.90156501245735,NA,NA,NA,NA,0.477536035473869,0.637526652452026,0.557838570393889,NA,4.90156501245735,NA,1,"pepu"
"1274","pepu2c","pepu","small",0,10.7694077090886,NA,NA,NA,NA,NA,NA,0.568811408212815,NA,10.7694077090886,NA,1,"pepu"
"1275","pepu2k","pepu","small",0,5.61412732704367,NA,NA,NA,NA,0.509880927154734,0.571197411003236,0.536360403760223,NA,5.61412732704367,NA,1,"pepu"
"1276","pepu3c","pepu","small",0,15.2769041687823,NA,NA,NA,NA,NA,NA,0.552990439072697,NA,15.2769041687823,NA,1,"pepu"
"1277","pepu1j","pepu","small",0,5.87863909533707,NA,NA,NA,NA,NA,NA,0.53031389461434,NA,5.87863909533707,NA,1,"pepu"
"1278","ripi1b","ripi","small",0,5.06980534507833,NA,NA,NA,NA,NA,NA,NA,NA,5.06980534507833,NA,1,"ripi"
"1279","ripi3i","ripi","small",0,6.94843874863996,NA,NA,NA,NA,NA,NA,NA,NA,6.94843874863996,NA,1,"ripi"
"1280","ripi1c","ripi","small",0,5.5657645636186,NA,NA,NA,NA,NA,NA,NA,NA,5.5657645636186,NA,1,"ripi"
"1281","ripi2i","ripi","small",0,11.0914516146279,NA,NA,NA,NA,NA,NA,NA,NA,11.0914516146279,NA,1,"ripi"
"1282","ripi1j","ripi","small",0,4.91450498371723,NA,NA,NA,NA,NA,NA,NA,NA,4.91450498371723,NA,1,"ripi"
"1283","ripi2l","ripi","small",0,5.57077425269476,NA,NA,NA,NA,NA,NA,NA,NA,5.57077425269476,NA,1,"ripi"
"1284","ripi1i","ripi","small",0,7.63977584115064,NA,NA,NA,NA,NA,NA,NA,NA,7.63977584115064,NA,1,"ripi"
